zenith,angle_of_incidence,shortwave_radiation_backwards_sfc,total_cloud_cover_sfc,relative_humidity_2_m_above_gnd,low_cloud_cover_low_cld_lay,medium_cloud_cover_mid_cld_lay,temperature_2_m_above_gnd,total_precipitation_sfc,high_cloud_cover_high_cld_lay,generated_power_kw
53.158572,49.210486,470.81,100,47,100,0,15.17,0,0,1141.0547
61.872356,50.105847,246.53,100,20,2,100,23.5,0.8,0,575.82485
29.836459,20.998307,321.29,100,45,100,100,16.92,0,100,1319.9406
72.745483,46.348249,8.01,0,37,0,0,0.63,0,0,1555.0839
55.418152,23.841295,281.24,100,86,100,100,11.59,0,100,366.03472
57.881764,30.648726,254.54,32,77,0,32,5.79,0,0,329.8208
77.097019,90.04135,31.15,0,65,0,0,16.36,0,0,336.61436
33.887105,39.221973,873.09,0,32,0,0,28.03,0,0,1921.4207
80.786641,60.40414,0,100,87,100,0,6.23,0,14,212.73694
53.381307,41.069733,439.66,0,58,0,0,13.07,0,0,2460.1158
56.059599,17.980527,364.01,0,64,0,0,5.63,0,0,2748.0358
39.746773,15.360568,708.44,0,45,0,0,17.88,0,0,2857.0071
32.462551,23.871172,606.09,10,22,0,10,29.41,0.1,0,378.04582
24.73009,31.999484,864.19,10,31,10,10,23.13,0,0,2323.4453
62.838671,56.191963,139.73,21,70,21,0,16.64,0,0,1786.6067
90.099821,82.821769,0,100,96,100,0,2.75,0,0,39.029722
33.141805,36.433292,683.52,0,50,0,0,22.55,0,0,2374.1589
22.35841,23.875769,914.03,0,42,0,0,15.31,0,0,2715.1876
97.474889,97.343431,0,100,89,100,100,10.72,0,0,48.75947
53.591479,65.841006,417.41,29,45,10,29,22.68,0,58,0.001666667
60.614465,63.918277,621.22,0,22,0,0,29.39,0,0,601.00722
35.546222,22.324024,792.1,10,25,10,10,31,0,0,1728.42
42.010613,36.127262,536.67,100,49,100,26,15.75,0,74,933.39628
74.661269,70.449557,58.74,0,44,0,0,11.51,0,0,1314.0028
18.404788,27.399549,901.57,0,20,0,0,32.93,0,0,2352.8678
65.609311,79.625815,558.92,0,17,0,0,30.83,0,0,125.71194
51.875988,15.997445,404.95,57,74,57,0,3.01,0,0,750.74442
85.585411,62.37114,353.33,0,32,0,0,9.38,0,0,86.817611
66.625049,54.17097,61.41,100,69,100,100,11.29,0,22,491.42528
69.605286,73.916817,135.28,0,75,0,0,9.81,0,0,1243.309
32.734008,40.410906,907.8,0,10,0,0,34.47,0,0,1772.9497
82.456523,67.527485,1.78,0,91,0,0,1.22,0,0,707.16685
64.999055,22.69563,372.02,1.5,49,0,0,9.83,0,5,2581.48
56.08265,17.164309,566.04,0,55,0,0,8.43,0,0,1644.59
94.608673,101.70652,0,0,55,0,0,10.76,0,0,24.434444
88.105037,84.6828,341.76,1.5,35,0,0,15.59,0,5,0.42124183
62.756959,26.615948,357.78,0,61,0,0,12.95,0,0,2547.7544
95.109918,114.35375,0,100,27,0,100,19.06,0,17,5.0130435
60.396031,58.544661,294.59,35,78,35,0,7.01,0,0,536.06592
56.699408,67.35896,697.76,0,34,0,0,19.61,0,0,532.98338
75.515109,49.486771,285.69,100,66,100,56,5.97,0.2,0,0.003921569
74.835838,45.932756,1.78,0,34,0,0,2.2,0,0,1394.0949
93.524596,116.10497,0,0,45,0,0,14.42,0,0,45.53388
60.583737,25.425513,379.14,16,66,0,16,16.77,0,37,2529.3347
87.020861,104.09494,0,0,99,0,0,14.39,0,0,37.909722
20.391757,30.322909,272.34,100,83,100,2,10.18,1.2,32,1418.907
80.113846,74.089689,0,100,94,100,9,4,0,0,13.023446
68.785809,74.452808,144.18,9,77,9,0,17.37,0,0,1156.1971
42.129966,14.727184,339.98,100,84,100,100,6.76,0.4,4,316.56143
60.996127,36.806685,297.26,63,76,63,0,14.56,0,0,1309.8467
80.5342,55.499021,16.91,0,77,0,0,4.54,0,0,1511.5403
76.943571,92.163466,356.89,48,38,0,48,19.69,0,100,1.3004002
17.742244,28.150513,857.96,10,36,10,10,24.27,0,0,780.44332
18.809954,27.28717,903.35,0,21,0,0,27.28,0,0,2025.133
77.835638,89.847459,29.37,9.9,47,0,0,16.35,0,33,392.18089
50.736745,42.825674,456.57,0,53,0,0,19.72,0,0,1217.4404
63.52188,58.665062,259.88,0,42,0,0,11.56,0,0,1977.6512
38.577165,30.714819,591.85,23,63,23,0,13.27,0,0,1796.2694
85.405311,71.143495,176.22,30,55,30,0,8.38,0,0,1.2752137
56.051754,23.935701,445,2.1,40,0,0,10.76,0,7,2683.0975
94.616014,99.913115,0,100,80,0,100,12.06,0,100,45.047
56.82884,64.450147,677.29,0,25,0,0,26.96,0,0,657.64806
44.947444,47.523304,523.32,0,31,0,0,22.42,0,0,2240.5258
69.961609,35.787961,455.68,0,30,0,0,12.6,0,0,2206.8945
85.704952,104.03611,0,0,40,0,0,17.36,0,0,185.27833
58.549385,15.201332,535.78,0,24,0,0,20.28,0,0,2500.4902
61.523244,50.052453,476.15,100,15,0,100,24.97,0,100,432.94111
82.134259,74.561315,0,0,42,0,0,3.02,0,0,279.15599
49.622146,15.198496,428.09,0,68,0,0,13.38,0,0,1905.4306
85.69914,70.311995,362.23,100,69,100,0,3.17,0,0,0.36510417
54.043536,62.337154,377.36,0,64,0,0,20.95,0,0,1730.3514
66.431706,26.674313,441.44,15,65,0,0,11.41,0,50,1143.8592
98.206993,93.982631,0,0,96,0,0,10.25,0,0,24.240741
54.639383,35.461591,672.84,0,27,0,0,20.89,0,0,1486.8658
62.610955,37.225122,401.39,100,39,100,100,18.21,0,23,192.91707
62.892319,38.393476,300.82,0,59,0,0,14.49,0,0,1798.8583
49.388191,51.858962,577.61,100,49,100,0,19.57,0,0,1128.8408
24.255149,27.761169,825.03,0,42,0,0,21.72,0,0,2541.7608
66.481293,26.475157,386.26,100,33,0,100,16,0,100,1767.7903
56.782885,58.741794,332.86,100,63,0,100,11.92,0,100,1697.3794
63.468409,76.384576,239.41,0,59,0,0,17.74,0,0,1104.8934
94.529053,117.67338,0,10.5,68,0,0,14.66,0,35,17.041257
97.085764,102.11023,0,5,96,5,0,4.75,0,0,4.7921769
38.787933,36.465422,389.82,100,37,100,0,24.66,0,0,890.89
24.099501,22.148353,898.9,0,41,0,0,18.1,0,0,2624.6956
34.498726,11.798769,796.55,33,49,0,33,15.38,0,97,2775.9501
49.165362,5.7174805,572.27,0,58,0,0,3.9,0,0,2653.3225
62.273365,21.639563,169.99,100,84,100,6,1.28,0.3,0,769.56467
84.518498,71.206166,328.41,50,58,9,50,7.65,0,0,7.3594994
68.238179,81.048224,219.83,100,38,100,10,17.94,0,0,21.294167
70.452114,51.699118,456.57,0,50,0,0,16.33,0,0,47.08
44.209566,51.72493,763.62,10,25,10,10,30.22,0,0,1235.7567
49.56737,15.100744,623,67,61,67,0,15.81,0,0,2227.0099
56.357258,64.598537,675.51,0,24,0,0,30.32,0,0,656.61438
71.349955,46.253147,9.79,100,86,100,100,-0.02,0.3,0,232.56139
47.223388,53.252999,711.11,58,9,0,58,32.01,0,16,820.52917
20.300911,25.88128,901.57,2,38,2,0,19.67,0,0,1963.348
34.141599,22.977122,841.94,0,22,0,0,28.21,0,0,1390.2645
43.628097,54.288896,283.91,35,51,35,35,14.56,0,0,759.57736
32.117728,41.646086,899.79,11.4,15,0,0,29.78,0,38,946.40667
85.019133,103.88859,0,0,78,0,0,12.57,0,0,71.232024
28.122855,23.933304,754.72,0,40,0,0,28.61,0,0,1870.9742
61.656675,63.899027,606.98,0,33,0,0,21.8,0,0,645.00889
43.205671,48.849745,562.48,0,45,0,0,21.47,0,0,2200.0145
57.896294,36.071198,536.67,100,40,4,100,18.85,0,0,1493.7461
67.694193,30.567498,283.02,48,67,0,48,10.44,0,28,2379.7856
77.874288,60.48634,0,100,96,100,0,0.08,0,0,718.82787
56.820538,35.845065,644.36,0,39,0,0,17.87,0,0,1634.7942
61.16161,30.559094,334.64,100,70,100,100,4.88,0,0,349.33594
89.49068,83.06946,0,100,97,100,58,10.43,0,0,494.62806
40.430593,50.166331,582.95,0.3,24,0,0,30.6,0,1,2084.4731
70.969223,38.716437,413.85,0,35,0,0,16.32,0,0,449.60972
30.210459,16.026745,338.2,31,55,31,0,11.1,0,0,1259.9978
67.865409,81.050882,534,0,26,0,0,23.44,0,0,20.466111
64.420415,37.703988,521.54,0.3,50,0,0,18.19,0,1,293.04333
87.015533,67.945833,0,100,99,0,100,7.33,0,100,727.07255
61.518011,16.915904,398.72,0.3,59,0,0,2.34,0,1,2724.477
93.122537,80.144106,0,100,92,100,6,8.89,0.3,21,32.070652
74.469555,59.29907,307.94,10,69,10,0,9.69,0,0,794.39164
81.730486,60.256318,0,9,68,0,9,-2.86,0,0,480.965
56.833823,13.768851,372.91,28,53,15,28,16.72,0,9,596.21083
61.345363,65.371311,265.22,100,59,100,100,13.7,0.5,0,227.31436
71.976913,80.078258,479.71,1.2,42,0,0,15.53,0,4,27.965278
50.92633,60.97113,433.43,0,36,0,0,22.06,0,0,1819.4517
46.793933,25.524427,565.15,8.4,45,0,0,16.28,0,28,2238.2937
36.435838,40.566703,800.11,100,29,0,100,23.11,0,100,773.83598
44.688216,20.282547,733.36,9.9,36,0,0,20.6,0,33,1813.1736
73.20948,46.340854,499.29,0,54,0,0,3.52,0,0,507.36284
37.142637,9.2860828,786.76,0,24,0,0,18.74,0,0,2820.1377
50.057467,43.334367,457.46,100,59,0,100,16.1,0,0,2403.8989
53.956592,11.407782,290.14,3,58,3,0,12.44,0,0,646.18921
72.915326,89.010525,80.99,82,80,82,79,8.84,0,0,551.04878
46.035749,29.240247,565.15,0,72,0,0,10.35,0,0,140.00306
49.238705,15.087446,458.35,0,72,0,0,6.27,0,0,1938.8014
46.652612,20.363945,709.33,10,35,10,10,20.89,0,0,2376.4394
71.681196,78.324652,469.03,0,26,0,0,26.58,0,0,34.814176
75.559098,75.383718,412.96,4.8,32,0,0,15.08,0,16,20.239352
81.965937,74.864627,499.29,0,26,0,0,16.2,0,0,219.21004
29.752816,38.75672,712,2.1,28,0,0,29.77,0,7,1743.1975
36.293348,37.602403,870.42,0,8,0,0,33.95,0,0,934.935
82.568901,60.461693,374.69,10,64,10,0,1.51,0,0,226.21317
74.346737,90.079511,66.75,0,69,0,0,16.64,0,0,428.82917
68.497974,81.033637,533.11,0,32,0,0,15.87,0,0,27.0933
94.981686,115.77848,0,100,94,100,0,0.41,0,0,7.1770372
18.000046,28.003867,756.5,100,43,100,100,15.4,0,0,2332.6629
73.848609,77.937353,432.54,0,16,0,0,30.16,0,0,37.154545
37.400172,16.301878,631.01,100,22,0,100,18.98,0,100,2126.2377
36.624228,15.541913,727.13,0,26,0,0,22.36,0,0,2731.1986
63.710982,44.991287,42.72,100,84,100,20,7.43,0,0,1210.4983
50.907748,34.987836,725.35,0,18,0,0,25.44,0,0,1881.0105
31.917421,34.287051,735.14,0,27,0,0,26.03,0,0,2469.4202
46.339292,53.717994,813.46,0,38,0,0,16.4,0,0,1204.198
42.401235,35.435253,790.32,4.2,17,0,0,30.93,0,14,1900.2189
71.807764,41.456214,120.15,100,88,100,0,5.88,0,0,670.53556
71.4053,59.572554,1.78,0,39,0,0,3.41,0,0,951.87368
42.635243,49.228894,564.26,0,58,0,0,17.17,0,0,2205.1603
77.876654,50.742046,320.4,0,45,0,0,13.29,0,0,34.654575
93.360916,116.18288,0,0,43,0,0,14.75,0,0,15.519399
39.942487,50.16381,594.52,0,25,0,0,28.94,0,0,2091.0601
78.32083,73.970154,0,100,92,100,54,3.03,0.1,0,22.253985
47.295387,14.655065,507.3,1.2,28,0,0,14.39,0,4,2605.223
73.951219,87.961367,62.3,100,89,100,0,2.26,0,0,570.08388
65.507216,76.086367,198.47,0,59,0,0,17.81,0,0,1086.8819
55.362596,35.568268,502.85,94,32,0,94,22.22,0,21,969.22472
51.191057,62.838307,428.09,0,33,0,0,26.15,0,0,1676.4511
62.788763,64.485262,248.31,100,50,100,27,15.18,0,56,81.685446
61.921645,74.862888,269.67,12.9,37,0,0,16.78,0,43,1062.8442
65.0847,24.367718,447.67,0,41,0,0,8.86,0,0,2577.2011
25.480056,31.433801,908.69,2.1,35,2,0,20.34,0,7,2507.71
73.617326,73.406949,73.87,100,36,0,100,10.39,0,100,1012.4864
71.41622,41.19767,173.55,0,49,0,0,3.59,0,0,2097.1853
48.686354,29.211608,371.13,76,49,0,76,10.41,0,44,1027.8736
35.018517,41.530426,794.77,10,38,10,0,17.69,0,0,1847.7979
74.030544,52.083263,358.67,100,57,100,61,18.45,0,3,32.23908
44.502952,54.328521,371.13,10,22,0,10,28.28,0,0,313.83194
67.694704,78.496108,522.43,0,26,0,0,29.64,0,0,17.714167
93.231778,116.68786,0,0,41,0,0,16.86,0,0,24.208084
54.068509,12.0087,535.78,100,37,100,0,11.83,0,0,1097.8551
93.317458,116.79221,0,32,85,0,32,12.81,0,0,7.7580556
66.557956,61.209215,0,0,96,0,0,4.34,0,0,87.292352
41.506085,46.589979,582.95,4.8,25,0,0,22.6,0,16,2293.4428
78.448669,89.642426,19.58,0,91,0,0,11.35,0,0,430.66889
60.118503,63.942423,325.74,51,34,51,0,25.45,0,0,440.54806
63.080177,73.92683,245.64,4,75,4,0,3.57,0,2,1155.0569
78.263221,50.385232,316.84,66,39,0,66,14.77,0,0,13.265205
94.580829,115.9867,0,30,100,30,0,2.93,0,0,5.2385246
39.233763,30.491682,403.17,100,39,0,100,11.88,0,100,260.75373
64.242959,19.71882,429.87,79,36,0,79,12.16,0,86,2094.0953
72.70742,42.112858,149.52,0,68,0,0,7.24,0,0,2171.5436
29.573796,38.809905,718.23,0.6,44,0,0,26.06,0,2,2385.6906
25.128996,20.690742,885.55,0,18,0,0,27.39,0,0,2552.4529
62.636742,18.602446,481.49,0,12,0,0,15.05,0,0,2506.2019
54.255987,35.383823,630.12,10,37,10,10,19.37,0,0,420.62583
65.929141,54.473398,213.6,38,77,38,0,12.95,0,0,1806.7978
43.220305,52.76047,824.14,0,14,0,0,33.07,0,0,1343.0956
54.944502,67.226731,268.78,10,49,10,10,14.58,0,9,760.14012
83.109029,67.484974,0,100,93,44,100,9.14,0,100,427.35833
73.195482,53.010611,107.69,17,82,0,17,11.56,0,17,886.31891
55.561085,64.934845,685.3,0,19,0,0,31.79,0,0,663.93417
60.718331,17.559124,380.03,100,53,0,100,16.34,0,100,2548.6731
59.589567,16.072865,517.09,0,33,0,0,17.19,0,0,2470.7916
71.433556,38.206031,406.73,1.5,56,0,0,10.96,0,5,432.1675
65.92088,25.37419,451.23,0.6,44,0,0,12.85,0,2,2109.4303
32.790901,23.686602,793.88,10,28,10,10,27.28,0,0,124.52844
77.282317,51.472622,332.86,100,65,100,0,10.19,0,0,24.054088
30.527305,35.498563,747.6,1.5,44,0,0,10.87,0,5,2691.2331
89.692989,82.984175,0,7,96,7,0,9.92,0,0,263.55361
35.858824,37.84703,863.3,0,24,0,0,30.59,0,0,1857.439
46.77176,53.500802,804.56,0,35,0,0,20.34,0,0,1355.9244
96.024236,101.47094,0,0,67,0,0,7.21,0,0,23.744074
35.621563,10.718677,636.35,100,29,0,100,19.49,0,35,2445.8871
28.939009,37.544453,696.87,10,28,0,10,22.8,0,16,2480.33
83.080206,87.970827,0,100,83,100,100,1.93,2.2,100,43.979559
86.796758,101.71517,0,100,88,100,0,9.28,0,0,117.29835
76.457027,69.408393,40.05,63,87,63,0,11.2,0,0,1129.7692
80.598714,87.715363,5.34,100,79,5,100,5.58,0,0,460.13803
90.179612,102.05882,0,45,93,0,45,4.01,0,95,79.005278
65.89849,80.458149,553.58,0,30,0,0,24.33,0,0,34.655278
93.199975,116.1272,0,0,60,0,0,13.7,0,0,13.774167
65.958959,32.864753,141.51,25,75,7,25,-1.45,0,0,2283.9918
67.007672,64.263007,533.11,0,29,0,0,24.17,0,0,475.06647
98.211502,80.407058,0,0,73,0,0,5.8,0,0,14.002451
76.358042,48.310286,443.22,0,43,0,0,9.11,0,0,1167.8618
49.751107,51.605604,330.19,100,53,11,100,14.06,0,0,131.53167
50.877248,62.681383,434.32,0,45,0,0,22.19,0,0,1731.7066
50.995486,60.893678,435.21,0,53,0,0,18.37,0,0,1817.8831
66.282382,25.92302,449.45,0,36,0,0,12.36,0,0,2054.1839
98.579987,94.819395,0,28,95,25,28,10.1,0,0,4.8015152
66.805095,58.969753,15.13,100,95,100,100,4.7,0.7,9,40.961315
52.145436,62.922752,420.97,0,45,0,0,21.26,0,0,1701.7518
34.186833,12.333091,789.43,15,31,15,0,21.84,0,29,1858.341
38.903628,30.601412,229.62,100,76,100,0,9.73,0.5,0,397.92333
24.502682,25.507808,704.88,100,13,0,100,30.84,0,100,1495.2006
56.705073,60.691856,351.55,0,65,0,0,13.3,0,0,1463.9189
94.339169,117.50147,0,0,50,0,0,19.01,0,0,10.311667
83.827673,102.14308,0,0,83,0,0,10.64,0,0,104.78611
23.185055,31.580651,919.37,0,24,0,0,31.84,0,0,2179.6903
47.268669,4.4647319,601.64,26,64,26,0,7.57,0,0,3036.9697
51.263398,62.861158,435.21,0,38,0,0,24.36,0,0,1750.0081
20.919231,30.476875,832.15,6,21,0,0,28.08,0,20,2562.8975
59.525014,38.641279,282.13,100,75,100,0,14.27,0,0,2154.7399
38.362234,20.003558,833.93,0,36,0,0,16.84,0,0,2607.0379
30.898867,15.34071,301.71,100,70,100,0,11.56,0.1,0,333.55261
81.949616,60.192626,169.1,73,73,73,10,2.73,0,0,9.8601908
45.360719,33.689453,800.11,0,35,0,0,17.18,0,0,2159.4315
73.623092,42.899129,145.07,4.5,77,0,0,7.64,0,15,2134.9536
70.619659,73.215227,112.14,0,60,0,0,19.41,0,0,1118.6208
26.310075,19.549388,861.52,0,33,0,0,20.44,0,0,2332.7353
71.292511,37.519655,415.63,0,41,0,0,11.62,0,0,641.87458
39.181445,8.4632291,771.63,0,30,0,0,18.97,0,0,2692.0972
76.051032,69.627864,40.05,10,66,10,10,11.39,0,0,1314.9356
81.086397,59.870431,421.86,0,52,0,0,7.61,0,0,175.41141
75.128475,53.256349,74.76,0,90,0,0,12.04,0,0,1863.6458
73.600292,59.8833,0,100,62,100,0,2.47,0,23,412.23701
69.764029,80.834511,493.06,94,12,0,94,30.48,0,98,91.668978
80.708597,67.802237,8.9,50,98,50,3,7.95,0,13,98.198427
58.597808,66.802286,658.6,0,20,0,0,30.48,0,0,466.05391
58.563413,23.872083,314.17,100,70,0,100,14.29,0,100,498.04111
87.524819,84.830322,0,2,95,2,0,-4.58,0,0,4.1297112
77.902954,50.919701,316.84,0,41,0,0,15.88,0,0,32.888668
74.16909,53.100228,97.9,32,85,32,0,7.35,0.3,0,466.22972
77.646581,51.473598,342.65,0,30,0,0,12.24,0,0,19.82037
39.742546,50.110389,599.86,0,25,0,0,26.85,0,0,2091.4842
89.55708,69.071528,0,0,80,0,0,4.09,0,0,473.82944
32.15118,41.4878,893.56,0,25,0,0,30.18,0,0,1846.6891
74.617959,44.009633,109.47,41,42,0,41,10.48,0,30,2067.5897
63.66581,63.795143,561.59,10,35,10,10,17.44,0,0,509.58389
81.588518,60.288403,0,100,96,100,0,-3.08,0,0,451.43028
62.817553,76.274254,242.08,0,65,0,0,20.9,0,0,1108.0614
72.758443,59.603128,555.36,92,51,1,92,16.58,0,0,415.2075
56.719231,12.325154,257.21,100,83,100,0,-2,0,0,199.56072
62.022882,44.709221,121.04,0,23,0,0,3.45,0,0,1766.8851
60.792939,20.395668,501.07,0.3,65,0,0,7.23,0,1,1120.3043
51.981205,60.125978,428.98,9,43,0,0,19.38,0,30,1737.1549
74.32506,74.497482,414.74,41,22,0,41,19.13,0,0,6.387619
54.928598,22.386374,607.87,100,53,0,100,17.03,0,10,184.7025
77.268872,62.42745,319.51,59,51,0,59,12.74,0,32,6.8767857
70.349342,38.827356,415.63,10,64,10,0,11.04,0,1,344.66611
67.767205,33.14606,108.58,100,82,100,0,4.92,0,0,2190.3046
35.447067,38.094821,865.08,0,25,0,0,30.5,0,0,1881.4507
58.373557,58.599601,308.83,10,80,10,0,10.17,0,0,424.6357
94.03088,102.00495,0,0,92,0,0,8.66,0,0,55.36
65.545625,32.767024,133.5,100,88,100,1,1.97,0,51,213.53037
57.7376,67.11383,538.45,10,27,10,10,24.45,0.3,0,507.94874
39.322164,48.980647,593.63,100,19,0,100,23.91,0,0,2249.7714
45.411005,54.102816,824.14,0,31,0,0,20.04,0,0,1354.8449
112.03095,110.15015,152.19,46,52,46,0,5.74,0,0,299.88492
65.812097,79.303401,560.7,0,15,0,0,30.47,0,0,44.852476
32.709264,13.614714,756.5,27.6,34,0,0,24.5,0,92,1193.5586
32.242166,41.226917,875.76,5.7,17,0,0,33.83,0,19,1728.885
29.861,36.208127,743.15,0,44,0,0,17.91,0,0,1757.3037
57.169853,64.359514,620.33,10,24,0,10,32.26,0,0,492.26472
64.706662,37.77917,310.61,100,67,0,100,14.95,0,100,250.04685
62.410753,74.318683,231.4,0,79,0,0,7.34,0,0,1269.4503
63.171511,38.407019,206.48,100,58,2,100,13.18,0,100,227.94111
68.688188,44.827873,572.27,5,62,0,5,5.76,0,0,1983.4115
74.718691,47.168844,379.14,2,68,2,0,2.62,0,0,332.33587
68.024499,73.113452,169.1,100,76,0,100,8.64,0,100,1291.7967
76.001475,92.505491,274.12,100,25,0,100,30.03,0,100,14.555346
36.40407,31.598637,308.83,100,48,0,100,16.73,0,100,828.69566
31.501262,24.438047,864.19,0,28,0,0,26.63,0,0,2281.6144
51.498482,62.911931,418.3,0,52,0,0,23.82,0,0,1705.8844
47.666282,50.172303,381.81,100,27,100,10,29.69,0,0,1284.5586
81.676349,87.817721,2.67,100,40,0,100,8.57,0,21,116.7187
54.952213,12.216019,566.04,3.3,55,0,0,17.26,0,11,2270.415
70.097733,35.926593,461.02,2.1,30,0,0,14.43,0,7,2202.6894
22.767802,32.410678,927.38,0,15,0,0,34.15,0,0,2197.6939
45.489815,50.96538,402.28,10,24,10,10,25.91,0,0,231.70045
19.235079,26.53751,906.91,0,16,0,0,33.07,0,0,2368.6936
80.709066,75.434737,516.2,0,38,0,0,7.47,0,0,187.58972
83.458184,102.83914,0,54,95,54,0,8.01,0,0,82.595654
67.013699,44.530209,543.79,100,65,0,100,7.2,0,0,1116.084
75.127504,45.048691,108.58,1.5,87,0,0,3.58,0,5,1121.7464
75.208857,59.227825,250.09,100,53,100,100,7.85,0,0,220.395
70.113297,73.142127,83.66,100,66,0,100,10.03,0,100,107.88273
64.301741,23.542523,450.34,57,67,10,57,8.66,0,0,2361.4471
20.60323,29.864948,625.67,70,28,70,70,24.97,0.5,0,29.485556
57.890485,13.430535,302.6,15,78,15,0,0.15,0,0,2741.3694
42.621887,28.141418,567.82,100,28,0,100,23.04,0,19,1559.6756
30.24208,35.788361,765.4,0,42,0,0,10.53,0,0,2719.9631
34.20838,41.983808,297.26,100,29,77,100,23.64,0.2,0,101.30083
50.631895,15.190302,614.99,100,54,100,24,12.26,0,83,2767.1597
66.321992,38.189993,484.16,0.6,52,0,0,20.65,0,2,616.87496
45.28579,29.291491,593.63,7.8,46,0,0,13.38,0,26,2763.0826
83.828191,74.087082,405.84,100,48,0,100,7.52,0,0,68.438033
53.154071,59.556129,412.96,18,50,0,18,17.68,0,20,1811.2225
56.366727,23.993374,443.22,0.9,49,0,0,17.3,0,3,1506.2419
91.126512,82.465073,0,89,96,89,0,9.31,0,32,118.82722
67.514353,81.031218,501.96,10,25,10,10,23.08,0,0,38.190278
47.791567,6.9406352,661.27,19,44,0,19,18.4,0,0,1784.9118
53.817396,23.733717,496.62,0,40,0,0,13.95,0,0,2763.6964
74.96424,75.212737,332.86,100,13,0,100,24.1,0,100,0.003448276
18.295459,27.7512,319.51,100,25,80,100,25.85,0.4,0,59.119893
65.070367,22.666963,291.92,100,74,2,100,7.07,0,29,300.97901
93.409654,116.15492,0,5.1,55,0,0,12.21,0,17,6.8715847
45.871088,26.016644,582.06,0,27,0,0,21.62,0,0,2640.6503
65.592783,79.680238,555.36,0.3,20,0,0,30.27,0,1,48.469167
32.223094,42.186797,841.05,10,26,10,10,27.73,0,0,499.08361
75.07826,44.861315,106.8,100,77,0,100,5.97,0,100,1537.6594
77.745292,90.949316,325.74,30,19,0,26,28.31,0,100,0.003846154
26.155911,30.884412,938.06,0,36,0,0,14.62,0,0,2466.7831
54.721943,48.182265,712.89,0,34,0,0,17.21,0,0,1475.6098
83.541584,67.475219,0,100,82,100,100,7.83,2.3,100,87.615
56.407617,44.028253,291.92,100,82,100,86,6.29,0,2,394.44308
94.011514,116.00657,0,0,60,0,0,12.47,0,0,5.4338798
66.775992,78.735717,511.75,0,24,0,0,29.96,0,0,38.398032
54.696777,49.433367,517.09,100,28,100,0,22.28,0,13,605.14689
67.636531,33.139627,121.04,36,77,1,36,5.84,0,0,1522.622
36.76007,9.6424268,804.56,0,31,0,0,19,0,0,2840.5825
91.955939,82.234874,0,0,90,0,0,7.59,0,0,237.54278
79.893718,74.173373,0,0,87,0,0,-4.84,0,0,373.094
45.664141,54.010516,546.46,100,36,100,0,19.11,0,0,1039.4032
74.900096,44.454805,111.25,0,74,0,0,4.95,0,0,2147.6356
83.43491,102.74149,0,100,94,100,100,7.78,0,100,56.821389
77.106811,60.420097,0,100,94,100,16,2.93,0,100,20.289321
88.097853,88.565662,0,100,96,100,100,2.89,1.7,0,135.51043
66.057168,75.888877,188.68,0,82,0,0,14.89,0,0,1165.19
92.520489,72.200776,0,44,94,0,44,3.13,0,33,14.523889
50.620138,61.427491,186.01,10,34,10,10,19.51,0,0,1798.4038
74.834934,63.113182,351.55,0,49,0,0,17.78,0,0,9.9635965
30.739763,38.269264,731.58,0,18,0,0,31.6,0,0,2298.3886
52.52806,59.836482,411.18,98,35,0,98,19.92,0,4,1613.4406
94.959285,117.51992,0,0,45,0,0,19.04,0,0,1.1154971
58.171065,13.6968,161.98,100,84,100,0,1.07,0,0,1479.5331
40.244582,6.5479714,183.34,100,69,100,10,7.76,0,0,530.11866
64.28839,44.600323,495.73,100,60,0,100,11.63,0,100,241.875
73.733082,59.406219,451.23,100,59,0,100,11.8,0,100,107.38569
24.263014,30.226947,847.28,10,24,10,10,29.12,0,0,822.14556
84.18418,103.55348,0,2,87,1,2,11.87,0,0,159.32631
61.770834,38.391397,321.29,74,83,74,0,12.59,0,27,639.55694
67.059188,38.364295,491.28,0,34,0,0,19.71,0,0,549.81833
61.752262,30.749122,598.08,0,53,0,0,4.91,0,0,2661.2573
72.939182,89.116371,59.63,100,92,100,0,8.73,0,0,590.78667
33.495385,36.123552,655.93,10,46,10,0,23.42,0,0,2499.5614
58.967403,38.756581,349.77,10,71,10,0,13.75,0,0,2374.1769
72.213316,52.989788,64.08,100,86,100,100,11.53,0.1,0,554.60483
74.285704,87.855544,58.74,100,90,100,0,1.33,0,0,618.955
52.759978,30.277181,739.59,0,25,0,0,19.15,0,0,2574.2355
74.007685,43.282307,136.17,34,82,0,34,6.04,0,14,305.15833
77.884995,49.900071,323.07,11.1,33,0,0,15.12,0,37,96.817667
98.315943,79.98912,0,100,96,100,0,5.57,0,0,16.252667
24.854558,27.188413,805.45,0,30,0,0,28.17,0,0,2458.7269
120.23022,106.69672,225.17,83,60,83,0,10.88,0,0,16.101307
92.746282,79.388136,0,100,93,54,100,8.58,0,100,4.1954167
32.131795,41.5686,911.36,0,17,0,0,28.09,0,0,1857.2777
62.502006,21.841608,217.16,100,81,100,17,0.86,0.2,0,595.21168
63.90347,19.592378,439.66,4.5,66,0,0,9.75,0,15,2378.5446
69.913206,80.798392,500.18,0,22,0,0,29.7,0,0,81.069167
51.23632,43.947042,459.24,37,70,11,37,9.38,0,34,2582.9049
95.562755,103.10521,0,0,74,0,0,4.11,0,0,21.656557
